的	白勹丶
鱳	魚白幺幺木
鸁	亡口月鳥凡
懅	忄虎豕
濎	氵目爿片
蠥	屮丿㠯辛虫
絖	糸小兀
机	木几
璥	王艹勹口攵
捁	扌牛口
椙	木日日
桵	木爪女
笲	⺮厶艹
釴	金弋
陼	阝者
鬷	一口冂丷丁乂凵八夂
斄	二木攵厂木人人
趌	走士口
圠	土乚
聏	耳而
撗	扌廿由八
撌	扌中一貝
揟	扌㇕止月
擽	扌白幺幺木
菆	艹耳又
鞿	革幺幺戈人
蟇	艹日大虫
鴱	艹乂鳥
醰	酉西日十
樠	木廿巾人人
槫	木車寸
橝	木西日十
軱	車瓜
慙	車斤心
磝	石丰力攵
豶	豕十艹貝
蟷	虫小冖口田
蛈	虫牛人
蠰	虫衣口口甘
幖	巾西示
嶕	山隹灬
岉	山勹彡
罏	𠂉十凵虎田皿
犗	牛宀丰口
穮	禾鹿灬
舑	舌冂土
篹	⺮目大卩
帠	臼巾
侇	亻大弓
膫	月大丷日小
獝	犭又㇕亻冂八口
鮖	魚石
鰐	魚口口一丂
欴	丶艮欠
羢	羊戈大
懱	忄艹四戊丶
熂	火气米
爓	火門𠂊臼
洍	氵臣
鶷	宀丰口鳥
禂	示周土口
邆	之癶一口䒑
隶	尹氵
陾	阝而大
阰	阝匕匕
鶭	糸方鳥
坽	土人之
蹔	車斤足
奫	大氵片爿
蠬	虫龍
犕	牛廿丿用
詑	言宀匕
浧	氵口王
沜	氵片
歾	一夕勹彡
墐	土廿口丰
趮	走口口口木
赸	走山
鬙	長彡丷四日
謷	丰力攵言
剚	一口尹刂
靽	革半
蚅	虫厂卩
鮆	止匕魚
蟧	虫火火冖力
畟	田八夂
鴫	田鳥
曒	日白方攵
暲	日立日十
幨	巾𠂊厂八言
瞏	四土口𧘇
穖	禾幺幺戈人
稌	禾人禾
馞	禾日十冖子
簒	⺮目大丿厶
鸒	臼一乚丨鳥
獌	犭日四又
贕	氏丷卩丶士四貝
粊	匕匕米
鰞	魚烏
譪	言艹日勹人乚
庉	广一屮
羒	羊八刀
膋	火火冖月
惸	忄勹日子
濿	氵厂艹日冂厶
灨	氵立日十夂工貝
竃	穴土日申
襂	衤厶厶厶人彡
隞	阝丰力攵
敶	阝木日攵
縅	糸戊一女
纑	糸虎田皿
繟	糸口口甲一
塴	土山月月
蓫	艹之豕
餫	食冖車
膇	月之丿㠯
湆	氵立日
襏	衤癶弓殳
堼	土土寸土
尌	士口䒑寸
珫	王亠厶儿
驞	馬宀一小貝
薵	艹士㇕工一口寸
荺	艹土勹冫
靫	革又丶
虈	艹口口頁口口
苵	艹牛人
躠	艹丿㠯辛足
楲	木戊一女
樀	木亠丷冂十口
匳	匚人一口口人人
蝒	虫㇕圍目
劋	口口口木刂
逿	之日一勹彡
羃	四艹日大巾
崰	山巛田
眅	目斤又
秮	禾厶口
峊	丿㠯山
鼵	臼巛穴犬
鬿	鬼斤
倹	亻人一口人
剱	人一口人刀丶
胈	月犬㇕
玂	犭艹口口甲一斤
謋	言夕㐄木
廮	广貝貝女
燡	火四土半
恔	忄亠八乂
灂	氵爪四艮寸
襮	衤日廿八水
袶	衤夂㐄
韐	韋口㐄人一口
頚	又土頁
緎	糸戈口一
掜	扌臼儿
碨	石田一𧘇
蚄	虫方
暵	日廿口夫
篿	⺮車寸
鰶	魚夗示
詍	言廿乚
迾	之一夕刂
奊	土土乚一丶
瓡	土半瓜
刵	耳刂
騞	馬丰石
騜	馬白王
璒	王癶一口䒑
摎	扌习习人彡
蔪	艹車斤
蒧	艹戊卜口
醊	酉又又又又
軘	車一屮
轠	車田田田
轞	車臣⺮皿
桝	木夕㐄
奲	大者口口甲一
蜨	虫一彐止
遉	之卜貝
喣	口勹口灬
礨	田田田石
矘	目小冖口四土灬
岪	山弓川
骾	骨一日乂
矲	矢四厶月匕匕
穋	禾习习人彡
鳰	人鳥
歈	人一月刂欠
艑	舟户冂艹
狫	犭者匕
猈	犭鬼十
腏	月又又又又
爢	广木木非灬
麖	鹿亠口小
粁	米千
慛	忄山隹
燗	火門月
漋	氵阝夂一生
禠	示斤虎
襛	衤曲辰
裺	衤大申
剭	尸至刂
媕	女人一口艹
搤	扌䒑八皿
膵	月艹亠人人十
癠	疒亠丷丨刀氏川
碆	氵皮石
駥	馬戈大
驉	馬虎业
摠	扌鬼夂心
勩	廿乚貝力
臡	廿口夫隹冂人人
酳	酉幺月
樧	木乂木丶殳
礧	石田田田
卼	兀𠂊厂卩
磍	石宀丰口
顣	戊上小頁
朁	七儿七儿日
蠸	虫艹口口隹
蠨	虫艹尹片爿
跿	足走
躆	足虎豕
喭	口立丿彡
酅	山隹冂八口阝
缹	𠂉十凵灬
鯬	禾勹丿魚
鬾	鬼十又
臲	自木𠂊厂卩
欱	人一口欠
韱	人人戈非一
犿	犭亠卜
鶀	鳥其
庮	广酉
煣	火又㇕亻木
閜	門丁口
楘	又㇕亻攵木
翂	习习八刀
邿	土寸阝
撋	扌門王
蚇	虫尸丶
郘	口口阝
蹸	足米夕㐄
覛	斤氏見
膢	月數女
歍	烏欠
迒	之亠几
瘣	疒鬼
汱	氵犬
汦	氵氏
阤	阝也
趡	走隹
堩	土忄二日
聝	耳戈口一
琡	王上小又
璅	王巛田木
抭	扌宀几
頍	十又頁
蔮	艹圍戈口一
薎	艹四冖亻戈
蕍	艹氵人一月刂
芵	艹㇕大
轗	車戊一口心
軞	車毛
檍	木立日心
鵸	大丁口鳥
鬳	虎一口冂丷丁
蝯	虫爪一大又
蛫	虫𠂊厂卩
蜛	虫尸十口
蠾	虫尸水四勹虫
跍	足十口
蹝	足行止止
朄	申木四
晜	日丷弓亻
瞫	目西日十
篭	⺮立申
饁	食土厶皿
鑕	金斤斤貝
覶	爪又冂厶又見
獿	犭一自止巳八夂
腛	月尸至
鯲	魚方人冫
譺	言匕矢又㇕止
廧	广土人人圍口
鄁	丬匕月阝
憢	忄土土土兀
逤	之氵小丿
襣	衤自田一川
覭	冖日亠八見
鼏	冖目爿片
鱀	艮七儿魚
娙	女一巛工
鴽	女口鳥
趍	走夕夕
蕦	艹彡頁
碄	石木木
螁	虫之艮
虭	虫刀
蛁	虫刀口
罺	四巛田木
鈆	金八厶
縏	舟殳糸
鵔	鳥厶八夂
訿	言止匕
衵	衤日
郠	一日乂阝
壴	士口䒑
髠	長彡几
挬	扌十冖子
兙	十口儿十
莥	艹犭彐丨
欶	木口欠
欝	乂乂木木四艮寸
砐	石㇆人
蟖	虫其斤
瓽	小冖口瓦
嵺	山习习人彡
嵾	山厶厶厶人彡
骴	骨止匕
箚	⺮人一口刂
笐	⺮亠几
顖	鬼乂心頁
傰	亻山月月
錻	金一弋止
胘	月亠幺
鴥	鳥穴
斖	文臼冂一口且
齍	亠丷丨刀氏川皿
癵	疒言糸糸冂人人
懥	忄十冖田㇕止
爟	火艹口口隹
炾	火口儿
悷	忄户犬
瀄	氵⺮艮卩
澓	氵行𠂉日夂
襢	衤亠圍口日一
堾	土春
扨	扌刀丶
蛓	十戈虫
栂	木母
蛣	虫士口
蠉	虫四一口𧘇
鋄	金一火又
譝	言黽
翍	习习皮
鶝	一口田鳥
瑓	王木四
髺	長彡舌
駬	馬耳
瑵	王又丶虫
擖	扌艹日勹人乚
攭	扌彑豕虫虫
剒	廿日刂
葴	艹戊一口
芚	艹一屮
蓚	艹亻丨夂彡
醓	酉冖儿皿
櫹	木艹尹片爿
輘	車土八夂
杁	木人
桹	木丶艮
鷞	大乂乂乂乂鳥
贙	虎虎貝
蹞	足匕頁
咉	口冂大
巏	山艹口口隹
嵲	山自木
崷	山丷酉
矉	目宀一小貝
犐	牛禾冫十
篎	⺮目小丿
鵅	夂口鳥
鰜	魚䒑彐刂八
螤	文虫日人
漮	氵广尹氵
漅	氵巛田木
縰	糸行止止
盭	幺土半攵皿
藄	艹其糸
朼	木匕
磈	石鬼
跈	足人彡
巑	山牛儿牛儿貝
誻	言水日
鴐	力口鳥
陫	阝非
耾	耳大厶
抪	扌大巾
藲	艹木匚口口口
臷	十戈至
藈	艹目癶一大
蘬	艹丿㠯止彐冖巾
鵏	甫鳥
楕	木大工月
椣	木冂廿八
梴	木廴丿止
麷	木人人夂丰丰山一口䒑
蠠	㇕圍目虫虫
鵄	至鳥
蟟	虫大丷日小
蠦	虫虎田皿
齖	齒牙
瞡	目夫見
稑	禾土八土
傂	亻斤虎
偯	亻衣口
蠫	豸刂虫虫
舼	舟廿八
艐	舟乂凵八夂
鱵	魚⺮戊一口
欿	𠂊臼欠
諔	言上小又
譈	言亠口子攵
廦	广尸口辛
鶊	广彐人鳥
渜	氵而大
溠	氵羊工
寁	宀一彐止
刔	㇕大刂
鵖	艮鳥
翪	习习乂凵八夂
縓	糸厂白小
絋	糸广厶
葟	艹白王
釱	金大
凩	几木
諓	言戈戈
豏	一口䒑䒑彐刂八
瓀	王雨而
蓻	艹土半丸
雗	十日十𠂉隹
苲	艹𠂉卜
蓎	艹广尹口
醶	酉人一口口人人
輲	車山而
梻	木亻弓川
砄	石㇕大
貣	弋貝
齝	齒厶口
蹅	足木日一
嵅	山戊一口
甀	千艹二瓦
篞	⺮氵日土
伜	亻九十
顩	人一口口人人頁
鎺	金示且
舩	舟八厶
膙	月弓口虫
鵤	𠂊用鳥
袌	衣勹巳
怢	忄牛人
怋	忄巳七
懘	氵廿儿冖巾心
湨	氵目犬
阸	阝户乙
婘	女半卩
諅	其言
梜	木大人人
砅	石水
硉	石尹二
嵽	山廿儿冖巾
穨	禾几中一貝
泧	氵戈乚
溾	氵鬼
邧	一兀阝
镻	長牛人
鬄	長彡日勹彡
駪	馬牛儿
騉	馬日匕匕
薞	艹一夕食
蘡	艹貝貝女
釂	酉爪四艮寸
檕	車凵殳木
橅	木𠂉廿灬
豥	豕亠乡人
尳	尤骨
齾	虎一口冂丷丁犬齒
躟	足衣口口甘
踤	足亠人人十
鷕	口隹鳥
嚪	口門𠂊臼
啒	口尸屮凵
峞	山𠂊厂卩
秠	禾不一
轝	臼一乚丨八車
鵀	亻丿士鳥
酓	人丶㇕酉
忀	行衣口口甘
狾	犭扌斤
魳	魚一巾
鰋	魚匚日女
蝱	亡虫虫
謪	言亠丷冂八口
廅	广土厶皿
羛	羊弓川
粭	米人一口
熰	火匚口口口
焍	火丷弓亻
襒	衤水冂攵
隺	冖隹
緅	糸耳又
螿	爿夕寸虫
牄	爿人户口
緪	糸忄二𠂊冫
坥	土且
馵	馬艹
搳	扌宀丰口
蘴	艹丰丰山一口䒑
蔜	艹丰力攵
芇	艹巾
萴	艹貝刂
枺	木一木
杝	木也
蛅	虫卜口
蝝	虫彑豕
暡	日八厶习习
狊	目犬
罼	四日艹工
籗	⺮雨隹
饎	食士口䒑口
鈌	金㇕大
臄	月虎豕
謰	言之車
詙	言犬㇕
謱	言數女
愅	忄革
怴	忄戈乚
渨	氵田一𧘇
淭	氵户木
顤	土土土兀頁
剺	二木攵厂刀
趬	走土土土兀
豰	士冖一豕殳
驔	馬西日十
騱	馬爪幺大
珕	王力力力
兝	十口儿八刀
鞈	革人一口
飌	艹口口隹風
蒭	艹勹屮勹屮
豵	豕行人人止
蟦	虫十艹貝
蚞	虫木
蛦	虫大弓
蜪	虫勹𠂉十凵
蟉	虫习习人彡
蹎	足十且八
噮	口四一口𧘇
嗺	口山隹
曮	日口口厂㇕耳攵
罭	四戈口一
岏	山一兀
崵	山日一勹彡
睮	目人一月刂
籈	⺮西土瓦
鄅	丿口冂厶阝
笰	⺮弓川
籊	⺮习习隹
佒	亻冂大
貆	豸二日
媻	舟殳女
鄐	亠幺田阝
鶶	广尹口鳥
廥	广人一四日
糂	米其乚
愃	忄宀二日
慅	忄又丶虫
澽	氵虎豕
淟	氵冂廿八
濵	氵宀尸貝
鶣	户冂艹鳥
禒	示彑豕
裶	衤非
袀	衤勹冫
扻	扌欠
槥	木丰丰彐
檥	木羊手戈
蝍	虫艮卩
哤	口尤彡
睊	目口月
矌	目广廿由八
筀	⺮土土
鏙	金山隹
錎	金𠂊臼
腲	月田一𧘇
膲	月隹灬
肒	月丸
鄾	一白冖心夂阝
坱	土冂大
塯	土氏丶刀田
髶	長彡耳
黈	廿由八丶王
鞺	革小冖口土
蕇	艹口口甲一
菙	艹千艹二
菕	艹人一冂艹
梂	木一水丶
梐	木匕匕土
雺	雨又㇕亻
蝿	虫日申
蚥	虫八乂
昒	日勹彡
鄨	水冂攵口巴
眃	目二厶
幧	巾口口口木
罻	四尸示寸
鷽	臼乂乂鳥
鄇	亻コ矢阝
衠	行十且八
瓻	乂大巾瓦
猳	犭尸二コ又
斒	文户冂艹
麚	鹿尸二コ又
羬	羊戊一口
燵	火之土羊
恌	忄儿氵
淊	氵𠂊臼
袉	衤宀匕
褄	衤一尹女
隲	阝小丿馬
睯	巳七攵目
嫥	女車寸
妐	女八厶
撽	扌白方攵
杶	木一屮
椳	木田一𧘇
樏	木田糸
枆	木毛
鷐	日辰鳥
昈	日户
眓	目戈乚
罬	四又又又又
胹	月而
鸃	鳥羊手戈
鱦	魚黽
痑	疒夕夕
鄳	黽阝
塕	土八厶习习
塉	土氵人月
嗀	士冖一口殳
憃	春臼心
駴	馬戈艹
捵	扌冂廿八
摿	扌人立日
蘁	艹王口口口口
鞜	革水日
葧	艹十冖子力
虌	艹水冂攵黽
藡	艹之亠丷冂十口
鸏	艹宀一豕鳥
輤	車丰月
軮	車冂大
楰	木臼人
鶆	木人人鳥
奝	大周土口
鵊	大人人鳥
礭	石雨隹
蟨	厂䒑屮欠虫
蟢	虫士口䒑口
蟃	虫日四又
齘	齒人川
蝷	虫广䒑屮
蠽	小隹戈虫虫
幎	巾冖日亠八
峚	山大土
峗	山𠂊厂卩
雟	屮隹冂八口
箆	⺮冂人匕匕
筤	⺮丶艮
簶	⺮示彐水
獂	犭厂白小
糎	米厂田土
籾	米刀丶
謍	火火冖言
寠	宀數女
穾	穴丿大
祋	示殳
褼	衤西大卩
裮	衤日日
袡	衤冂土
鄍	冖日亠八阝
舝	韋巛冖厶㐄
勠	习习人彡力
蛃	虫一冂人
踳	足春
昤	日人之
麁	𠂊鹿
絭	半糸
懧	忄宀心皿丁
邔	己阝
攕	扌人人戈非一
拲	廿八手
蘦	艹雨口口口
蘻	艹車凵殳糸
蘙	艹匚矢殳习习
蒏	艹冖酉
酘	酉殳
罊	車凵殳𠂉十凵
轐	車业羊
輆	車亠乡人
樴	木立日戈
霩	雨亠口子阝
厬	厂日夂卜口
豜	豕一艹
跲	足人一口
踒	足禾女
畖	田瓜
冔	日口一寸
矂	目口口口木
鴸	𠂉木鳥
穐	禾𠂊日申
籏	⺮方𠂉其
鶂	臼儿鳥
甈	自木瓦
觟	𠂊用土土
凓	冫西木
湠	氵山大火
潝	氵人一口习习
韛	韋口㐄廿丿用
鶸	弓冫弓冫鳥
綧	糸亠口子
圢	土丁
茙	艹戈大
碫	石亻三殳
唒	口酉
徲	行尸水牛
鑮	金艹氵甫寸
釸	金夕
獑	犭車斤
悐	犭火心
鄡	鳥木阝
觬	𠂊用臼儿
怚	忄且
垒	厶厶厶土
鳱	干鳥
趭	走隹灬
擶	扌⺮䒑月刂
韅	革日幺幺灬
蔈	艹西示
蕛	艹禾丷弓亻
毄	車口殳
柹	木丿乚亻
梌	木人禾
麬	木人人皮
砿	石广厶
蠮	虫匚矢殳习习
剻	山月月刂
骫	骨丸
睕	目宀夗
篕	⺮土厶皿
鵹	禾勹丿鳥
敿	丿大口冂口攵
毨	毛牛儿
簓	⺮周土口彡
伻	亻一丷十
儢	亻虎田心
豻	豸干
褹	衤土八土丸
膉	月䒑八皿
詄	言牛人
袲	衣夕夕
庪	广扌十又
廏	广白匕殳
麆	鹿且
烰	火爪子
懫	忄斤斤貝
懻	忄丬匕田廿八
瀫	氵士冖一糸殳
滱	氵宀一兀卜又
寙	宀瓜瓜
襩	衤士四貝
皹	皮冖車
螱	尸示寸虫
鶋	尸十口鳥
隓	阝大工大工
頨	习习頁
鶨	彑豕鳥
醙	酉臼丨又
蠳	虫貝貝女
螰	虫鹿
眲	目耳
簝	⺮大丷日小
餟	食又又又又
鯺	魚者
湱	氵丰石
赨	土火虫
埓	土爪寸
壛	土門𠂊臼
郰	耳又阝
刌	寸刂
撜	扌癶一口䒑
蓲	艹匚口口口
醳	酉四土半
醷	酉立日心
檡	木四土半
楺	木又㇕亻木
碅	石圍禾
韰	卜夕又非一
蝺	虫丿口冂厶
螑	虫自犬
黤	四土灬大申
峬	山甫
剬	山而刂
瞲	目又㇕亻冂八口
垼	行殳土
鋺	金宀夗
峱	犭彐丨山
獽	犭衣口口甘
魧	魚亠几
譠	言亠圍口日一
韏	半韋口㐄
煃	火大土土
煁	火其乚
濣	氵十日十人冫十
溰	氵山一口䒑
宎	宀丿大
祑	示牛人
裖	衤辰
襭	衤士口頁
堲	艮卩土
嬽	女四丨一四乚大
琟	王隹
撊	扌門月
硱	石圍木
幩	巾十艹貝
觕	牛𠂊用
鯦	魚夂卜口
譀	言㇕耳攵
恲	忄䒑艹
阺	阝氏丶
螜	士冖一殳虫
墱	土癶一口䒑
髬	長彡不一
鬎	長彡木口刂
鬖	長彡厶厶厶人彡
摦	扌大一丂瓜
蘵	艹耳立日戈
樝	木虎且
轙	車羊手戈
甝	虎甘
蝚	虫又㇕亻木
嚾	口艹口口隹
躩	足目目隹又
躈	足白方攵
嚃	口之四水
哅	口勹乂凵
獘	水冂攵犬
瞚	目宀一由八
劗	牛儿牛儿貝刂
篧	⺮冖隹
狜	犭十口
顈	匕糸頁
蠯	广鬼虫虫
熿	火廿由八
忰	忄九十
漊	氵數女
汳	氵斤又
灛	氵門口口甲一
甂	户冂艹瓦
窢	穴戈口一
飁	习习白風
羾	习习工
鄛	巛田木阝
縪	糸日艹工
纗	糸山隹冂八口
妵	女丶王
嬥	女习习隹
瓵	厶口瓦
硩	扌斤石
硈	石士口
磼	石隹木
咠	口耳
噆	口七儿七儿日
鳻	八刀鳥
臅	月四勹虫
鞷	一口冂丷丁革
赮	土火尸二コ又
鬫	鬥㇕耳攵
鬕	長彡艹日大
攡	扌亠乂凵冂厶隹
鷏	十且八鳥
鞆	革一冂人
茣	艹口一大
蘥	艹人一口口口冂艹
蕧	艹行𠂉日夂
藭	艹穴身弓
櫡	木⺮者
棜	木方人冫
檖	木之丷豕
蚹	虫亻寸
趷	足𠂉乙
甹	由丂
鸓	田田田鳥
毟	小丿毛
歂	山而欠
犈	牛半卩
傽	亻立日十
徿	行龍
鷭	釆田鳥
狋	犭示
肐	月𠂉乙
鯏	魚禾刂
鰝	魚亠口冂口
甋	亠丷冂十口瓦
庴	广廿日
麎	鹿辰
憉	忄士口䒑彡
潀	氵四乑
溌	氵癶二儿
裋	衤一口䒑
隇	阝戊一女
隑	阝山一口䒑
緆	糸日勹彡
嫷	女阝大工月
縃	糸㇕止月
玿	王刀口
捼	扌禾女
挩	扌八口儿
砎	石人川
齫	齒圍木
穧	禾亠丷丨刀氏川
鸔	鳥日廿八水
鮹	魚小月
渹	氵勹言
鳺	夫鳥
鼜	士口䒑十又又丶虫
趜	走勹米
駤	馬至
駽	馬口月
薽	艹西土瓦
荾	艹厶八夂
榙	木艹人一口
軵	車亻寸
椶	木乂凵八夂
鶠	匚日女鳥
黳	匚矢殳四土灬
蜌	虫匕匕土
曋	日西日十
矐	目雨隹
幝	巾口口甲一
帗	巾犬㇕
嶀	山雨一丂
馧	禾日日皿
齀	自田一川瓦
鰴	行山一魚攵
饡	食牛儿牛儿貝
艓	舟廿乚木
羭	羊人一月刂
覮	火火冖見
澅	氵尹二田一
窱	穴亻丨夂木
禭	示之丷豕
闑	門自木
褽	尸示寸衣
鵽	又又又又鳥
鄪	弓川貝阝
嬐	女人一口口人人
櫋	木自穴方
蛌	虫瓜
蟂	虫鳥木
螏	虫疒矢
徾	行山言攵
豍	一口䒑鬼十
鴶	士口鳥
駓	馬不一
鞹	革亠口子阝
蒪	艹甫寸
薧	艹亠口冖一夕匕
蕄	艹門心
枎	木夫
醼	酉廿口丬匕灬
輚	車戈戈
轑	車大丷日小
霋	雨一尹女
礣	石艹四戊丶
豤	豕艮
嚔	口十冖田厶止
跰	足䒑艹
啽	口人一口艹
晪	日冂廿八
黖	四土灬七儿
篶	⺮一止一乚灬
鄋	臼丨又阝
鸄	白方攵鳥
鵆	行鳥
艕	舟亠丷冖方
鱏	魚西日十
庬	广尤彡
癪	疒禾丰貝
翷	米夕㐄习习
煝	火尸目
澞	氵虎口一大
襫	衤大一白一白
顐	冖車頁
敪	又又又又攵
翑	习习勹口
緰	糸人一月刂
坁	土氏
嚍	口尹一灬皿
杗	亡木
懭	忄广廿由八
鄑	亞日阝
璬	王白方攵
馲	馬丿七
駖	馬人之
憼	艹勹口攵心
檪	木白氵木
椔	木巛田
磃	石斤虎
碯	石巛鬼乂
畭	田人禾
譻	貝貝言
髐	骨土土土兀
髊	骨羊工
稘	禾其
秎	禾八刀
鷑	⺮立鳥
錣	金又又又又
狑	犭人之
甔	𠂊厂言瓦
斪	勹口斤
諈	言千艹二
憛	忄西日十
顲	火火亠圍口頁
憰	忄又㇕亻冂八口
滜	氵白大十
祳	示辰
襹	衤一冂丶一冂丶鹿
鸐	习习隹鳥
軬	厶大車
蜤	木斤虫
蝐	虫日目
鴅	周亠鳥
鱐	魚尹片爿
翜	习习大人人
殟	一夕日皿
鼘	士口䒑十又片爿
鼀	土八黽
瞉	士冖一目殳
鬠	長彡人一四日
髼	長彡夂丰
蛪	丰刀虫
撠	扌十日十戈
蓩	艹又㇕亻夂力
葌	艹女女女
磩	石戊上小
鬵	七儿七儿一口冂丷丁
隿	弋隹
齞	齒口八
蠩	虫言者
螛	虫宀丰口
跙	足且
嚵	口𠂊口匕匕𠂊口儿丶
晇	日大一丂
睅	目日干
奰	四四四大
穛	禾隹灬
稯	禾乂凵八夂
餝	食艹方
鏏	金丰丰彐
鵃	舟鳥
劖	𠂊口匕匕𠂊口儿丶刂
鸗	龍鳥
羠	羊大弓
糷	米艹門木四
燖	火彐工口寸
焆	火口月
烑	火儿氵
惼	忄户冂艹
糪	尸口辛米
陭	阝大丁口
繉	糸目儿氵
媆	女而大
挏	扌冂一口
鵛	一巛工鳥
胉	月白
鮅	魚心丿
墆	土廿儿冖巾
趏	走舌
鞻	革數女
荅	艹人一口
橭	艹十口辛
桋	木大弓
軶	車户乙
蜳	虫亠口子
跮	足至
遻	之口口䒑屮
畽	田千日二
黕	四土灬冖儿
峌	山至
崺	山方也
眝	目宀丁
篏	⺮甘欠
秅	禾丿七
簔	⺮衣日
篣	⺮亠丷冖方
鼮	臼巛廴丿士
皫	白鹿灬
鄎	自心阝
餢	食立口
鎭	金匕目乚八
鶢	爪一大又鳥
艛	舟數女
衁	亡丿皿
帣	半巾
羜	羊宀丁
瀴	氵貝貝女
翐	习习牛人
刜	弓川刂
圲	土千
耴	耳乚
揘	扌白王
掽	扌䒑业
磛	車斤石
楎	木冖車
蚼	虫勹口
号	口丂
簂	⺮圍戈口一
馣	禾日大申
仜	亻工
鮿	魚耳乚
邟	亠几阝
矕	言糸糸目
颪	一卜風
殦	一夕鳥
鼛	士口䒑十又夂卜口
墋	土厶厶厶人彡
蛬	廿八虫
酀	廿口丬匕灬阝
蔧	艹丰丰彐
靪	革丁
莌	艹丷口儿
蒮	艹冖隹
榬	木土口𧘇
橲	木士口䒑口
櫼	木人人非一戈
栚	木䒑大
蝡	虫而大
豦	虎豕
齱	齒耳又
螪	虫亠丷冂八口
欭	圍大欠
躖	足幺幺二幺幺丨
噞	口人一口口人人
毼	日勹人乚毛
籉	⺮士口冖至
簼	⺮扌甘冂土
鑓	金之中一㠯
豽	豸冂人
飉	風大丷日小
獀	犭臼丨又
觰	𠂊用者
觩	𠂊用一水丶
譑	言丿大口冂口
艵	䒑艹𠂊巴
慔	忄艹日大
熕	火工貝
熚	火日艹工
鴬	⺍冖鳥
寉	宀隹
裧	衤火火
弣	弓亻寸
扑	扌卜
霮	雨氵其乚
蚻	木乚虫
蛖	虫尤彡
蛢	虫䒑艹
膹	月十艹貝
鰿	魚丰貝
魾	魚不一
誫	言辰
聈	耳幺力
鬊	長彡春
鬤	長彡衣口口甘
抏	扌一兀
攍	扌亡口月女凡
藀	艹火火冖火
櫰	木衣四水
厒	厂𠂉十凵
蛚	虫一夕刂
辴	口口甲一辰
稒	禾圍十口
鼳	臼巛目犬
齃	自田一川日勹人乚
貛	豸艹口口隹
謥	言鬼夂心
痸	疒牛巾刂
郱	䒑艹阝
羵	羊十艹貝
麊	米鹿
窙	穴者子
陎	阝𠂉木
嬎	女𠂊口儿生
摍	扌宀亻一白
鏬	金虎丿丷寸
涾	氵水日
騺	土半丸馬
鼁	土厶黽
鬌	長彡大工月
驖	馬十戈口王
捘	扌厶八夂
荳	艹一口䒑
兣	十口儿厂田土
蘉	艹四冖亻彐冖又
藫	艹氵西日十
藬	艹阝中一貝
梬	木由丂
礥	石臣又貝
螐	虫烏
蜧	虫户犬
踸	足其乚
跜	足尸匕
唈	口口巴
喢	口千臼
斀	四勹虫卜又
嶚	山大丷日小
躽	身匚日女
軈	身广亻隹心
偋	亻尸䒑艹
舮	舟户
浲	氵夂丰
竁	穴毛毛毛
氄	又㇕亻冂八口毛
彋	弓四一口𧘇
媰	女勹屮勹屮
纐	糸亠八乂頁
葞	艹弓耳
鷒	車寸鳥
朻	木凵
覝	干火見
坅	土人丶㇕
擉	扌四勹虫
郣	十冖子阝
蘣	艹廿由八丶王
櫅	木亠丷丨刀氏川
樔	木巛田木
蠝	虫田田田
蚢	虫亠几
毾	日习习毛
崨	山一彐止
舕	舌火火
僓	亻中一貝
譥	白方攵言
敆	人一口卜又
銲	金日干
鋊	金八人口
臕	月鹿灬
訰	言一屮
怲	忄一冂人
烻	火廴丿止
袕	衤穴
蟴	其斤虫
篻	⺮西示
鮛	魚上小
觻	𠂊用白幺幺木
濜	氵尹一灬皿
紖	糸弓丨
麉	干干鹿
虣	一弋止虎
鬁	長彡禾刂
駾	馬丷口儿
騢	馬尸二コ又
蘜	艹革勹米
蔖	艹虎且
藑	艹𠂊冂人目夂
蔒	艹尹口灬
蒘	艹女口手
磤	石斤彐㇆殳
蛂	虫犬㇕
螇	虫爪幺大
嚊	口自田一川
巆	山火火冖口口
巀	山小隹戈
嵣	山广尹口
嶭	山丿㠯辛
眣	目牛人
儥	亻士四貝
狘	犭戈乚
獧	犭四一口𧘇
竘	立勹口
黂	广木木十艹貝
羺	羊雨而
烓	火土土
灟	氵尸水四勹虫
阠	阝乙十
虋	艹臼冂一口酉八刀
杢	木工
蚫	虫勹巳
嵱	山穴人口
刱	二川刀八
槷	土八土丸木
搹	扌一口冂丷丁
攇	扌宀丰四心
麶	木人人夂亠乂凵冂厶
磪	石山隹
蜠	虫圍禾
蜁	虫𠂉㇕止
馦	禾日䒑彐刂八
筡	⺮人禾
觡	𠂊用夂口
駂	匕十馬
濴	氵火火冖水
鳵	乙十鳥
螴	阝木日虫
葋	王艹王勹口
柖	木刀口
趹	足㇕大
嶜	山七儿七儿日
矏	目自穴方
顉	金頁
鮴	魚亻木
謯	言虎且
熉	火口貝
蟗	一中冖屮凵虫
趪	走廿由八
髱	長彡勹巳
揨	扌亠口冖丁
鼖	十艹士口䒑十又
蕵	艹夕食
萒	艹亠八厶儿
醗	酉癶二儿
蜲	虫禾女
蟤	虫巳巳廿八
嘾	口西日十
踃	足小月
稫	禾一口田
觷	臼乂乂𠂊用
鼥	臼巛犬㇕
鼤	臼巛文
跾	亻丨攵足
鳹	人丶㇕鳥
瓫	八刀瓦
逓	之斤二巾
胅	月牛人
庰	广䒑艹
炌	火人川
灗	氵虫亠圍口日一
鶌	尸屮凵鳥
橉	木米夕㐄
飺	止匕食
鱁	魚之豕
